43467
NM_001011874	3214481	3671497	3671497	2	3	0
NM_001370921	4119865	4360302	3671497	2	23	3
NM_001195662	4290845	4409240	4360302	2	4	26
NM_011283	4343506	4360313	4409240	2	4	30
NM_001289464	4490927	4497353	4409240	2	4	34
NM_001289465	4490927	4497353	4497353	2	4	38
NM_001289466	4490927	4497353	4497353	2	4	42
NM_001289467	4490927	4497353	4497353	2	3	46
NM_011441	4490927	4497353	4497353	2	5	49
NM_025300	4773199	4785725	4497353	2	5	54
NR_033530	4773199	4785725	4785725	2	4	59
NM_001177658	4773199	4785725	4785725	2	5	63
NM_001355712	4807822	4846734	4785725	1	8	68
NM_008866	4807822	4846734	4846734	1	9	76
NM_001159750	4857693	4897908	4846734	1	10	85
NM_011541	4857693	4897908	4897908	1	10	95
NM_001159751	4858327	4897908	4897908	1	10	105
NM_001290372	4909575	5018733	4897908	2	5	115
NM_021374	4909575	5019538	5018733	2	5	120
NM_001177795	4909575	5070284	5019538	2	6	125
NM_001310442	5083085	5162548	5070284	1	13	131
NM_133826	5083085	5162548	5162548	1	14	144
NM_001204371	5588492	5606132	5162548	1	4	158
NM_001318735	5588492	5606132	5606132	1	4	162
NM_011011	5588492	5606132	5606132	1	4	166
NM_010342	5913706	5917397	5606132	2	1	170
NM_009826	6214661	6276103	5917397	1	24	171
NM_001195732	6359330	6394730	6276103	1	5	195
NM_001244692	6487230	6860939	6394730	1	24	200
NM_001244693	6487230	6860939	6860939	1	23	224
NM_173868	6730050	6860939	6860939	1	22	247
NR_045188	6730050	6860939	6860939	1	24	269
NR_045189	6730050	6860939	6860939	1	23	293
NM_183028	7088919	7173627	6860939	1	6	316
NM_001290390	8359738	9299876	7173627	2	21	322
NM_001290392	8359738	9299876	9299876	2	18	343
NM_001290393	8359738	9299876	9299876	2	20	361
NM_027671	8359738	9299876	9299876	2	21	381
NM_021511	9545407	9547454	9299876	1	1	402
NM_001357376	9547947	9577969	9547454	1	13	403
NM_001357377	9547947	9577969	9577969	1	15	416
NM_001357378	9547947	9577969	9577969	1	12	431
NM_175236	9547947	9577969	9577969	1	14	443
NR_015470	9560832	9631091	9577969	2	5	457
NM_178399	9601266	9627141	9631091	1	6	462
NM_001290397	9667410	9700208	9631091	2	15	468
NM_008651	9667410	9700208	9700208	2	16	483
NM_173443	9718621	9748381	9700208	2	3	499
NR_040462	9747647	9771255	9748381	1	4	502
NM_133220	9798129	9902567	9771255	1	18	506
NM_177547	9798129	9902567	9902567	1	17	524
NM_001037759	9848280	9902567	9902567	1	17	541
NM_177722	9908637	9940953	9902567	1	15	558
NR_024067	9942024	9944117	9940953	2	4	573
NR_004410	9942469	9942542	9944117	2	1	577
NM_001285425	9960162	9967809	9944117	2	3	578
NM_145692	9968621	10009135	9967809	2	9	581
NR_110971	9968621	10009135	10009135	2	7	590
NM_001277101	10024599	10038158	10009135	2	8	597
NM_013715	10024599	10038158	10038158	2	8	605
NR_102282	10024599	10038158	10038158	2	8	613
NM_026493	10038217	10136767	10038158	1	30	621
NM_001368816	10046492	10136767	10136767	1	29	651
NM_001102430	10137506	10232669	10136767	2	38	680
NM_001289497	10324718	10719944	10232669	2	10	718
NM_177834	10324718	10719944	10719944	2	11	728
NR_030645	10708386	10865873	10719944	2	4	739
NM_029525	10993464	11303681	10865873	1	40	743
NM_001033636	11263962	11303681	11303681	1	6	783
NM_001160370	11414104	11601820	11303681	1	7	789
NM_001160371	11414104	11601820	11601820	1	8	796
NM_001160369	11414104	11975901	11601820	1	14	804
NM_001310451	11414104	11975901	11975901	1	13	818
NM_177173	11414104	11975901	11975901	1	14	831
