chr3	131248860	131249860	98	88	0.420912916535968	0.153623189113212
chr3	138142860	138143860	66	40	2.06819326277013	0.708537185839688
chr4	14855986	14856986	66	58	0.377447136696761	0.183446141095931
chr4	19619986	19620986	88	78	0.452580621387248	0.171952682789295
chr18	20187986	20188986	50	70	0.998526984332558	0.477321777533187
chr18	21210986	21211986	48	98	4.19487891347114	1.0146467759644
chr18	21211986	21212986	48	70	1.18425086326246	0.535037275389474
chr18	21214986	21215986	92	40	5.52844292955264	1.18160680648995
chr1	151306846	151307846	84	82	0.121010915014356	0.0343515047907772
chr1	151342846	151343846	54	70	0.679609725148881	0.368387405980022
chr1	151343846	151344846	66	84	0.71556442131984	0.34330174567993
chr1	151556846	151557846	90	72	0.932784442087112	0.317970081318679
chr1	152039846	152040846	58	72	0.532582858906351	0.307181509518176
chr1	152778846	152779846	50	56	0.156146749768286	0.160464672193246
chr1	152786846	152787846	60	52	0.402535512806696	0.202816882999688
chr1	152789846	152790846	120	20	18.5843545559513	2.52654581449583
chr1	152790846	152791846	136	38	13.9778969237637	1.81262986409828
chr1	152793846	152794846	74	58	0.857707450211487	0.346175641134039
chr1	152914846	152915846	64	36	2.44273829482116	0.812914447399504
chr1	152915846	152916846	96	94	0.112430986930974	0.03005723385618
chr1	152916846	152917846	150	154	0	0.037719665949159
chr1	153008846	153009846	62	44	1.18735574776044	0.485426827170242
chr1	155437846	155438846	106	98	0.315119806606071	0.112110366321537
chr2	170204818	170205818	32	76	4.36561359294685	1.22239242133645
chr2	170227818	170228818	72	54	1.04440674403336	0.408464845355358
chr2	171718818	171719818	38	94	5.71304589129623	1.2844533894687
chr2	172526818	172527818	72	34	3.87676083344239	1.06054154193505
chr2	172529818	172530818	50	50	0.0359301580071888	0
chr2	173977818	173978818	122	166	1.73623398573813	0.441189787134812
chr2	173980818	173981818	56	104	3.46412267914728	0.881355503501381
chr2	177072818	177073818	12	100	17.2657255528612	2.9577717646107
chr2	180219818	180220818	58	50	0.411923955254908	0.210217707390346
chr2	180235818	180236818	56	58	0	0.0497530351971003
chr2	180237818	180238818	70	50	1.25983577459066	0.477321777533187
chr3	27152972	27153972	76	72	0.166725821197676	0.0769619818148835
chr3	27153972	27154972	118	84	1.9524986742546	0.485426827170242
chr3	27154972	27155972	58	54	0.195710268454992	0.101283335837182
chr3	30994972	30995972	46	68	1.21615248310796	0.553935605100532
chr3	32531972	32532972	64	48	0.965594236980873	0.407657968913246
