chr8	3279000	3280000	34	74	4.18121540708087	1.09953567355091
chr8	3390000	3391000	74	68	0.0961578703052225	0.120294233717711
chr8	3433000	3434000	46	58	0.693990066818156	0.328054197684204
chr8	3467000	3468000	56	68	0.677432373202421	0.275634442613428
chr8	3476000	3477000	62	38	1.55935899931839	0.691877704637668
chr8	3500000	3501000	92	66	1.17269744213216	0.473069620650259
chr8	3516000	3517000	62	64	0.141093155724452	0.0450878895285376
chr8	3565000	3566000	56	54	0	0.0515303006400814
chr8	3567000	3568000	50	66	0.942893539758451	0.393663848486277
chr8	3576000	3577000	60	96	2.64641275540979	0.669175504624241
chr8	3577000	3578000	62	68	0.314927360892017	0.131244533278252
chr8	3578000	3579000	42	62	1.40865696601558	0.551015168797819
chr8	3579000	3580000	140	136	0	0.0415192694382673
chr8	3580000	3581000	80	66	0.440256512859031	0.273760812426852
chr8	3587000	3588000	64	62	0	0.0450878895285376
chr8	3598000	3599000	46	58	0.693990066818156	0.328054197684204
chr8	3621000	3622000	52	54	0.112968885657194	0.0534392589614612
chr8	3631000	3632000	78	56	0.998425206394412	0.470890734012362
chr8	3632000	3633000	72	34	3.36729755740715	1.06054154193505
chr8	3675000	3676000	62	48	0.595560323815471	0.362570079384708
chr8	3676000	3677000	132	130	0.0449009117298852	0.0218594339637397
chr8	3991000	3992000	66	102	2.48753664475315	0.620411336725447
chr8	4166000	4167000	78	86	0.361459565389025	0.139162747671625
chr8	4193000	4194000	98	96	0.0255430957436787	0.0294437778924817
chr8	4224000	4225000	56	46	0.367137629652558	0.278301162487104
chr8	4230000	4231000	50	54	0.204649873304088	0.108934371553165
chr8	4231000	4232000	72	56	0.601378170255251	0.356934544715276
chr8	4237000	4238000	68	52	0.693095946828201	0.38060400221497
chr8	4238000	4239000	140	116	0.629052050035757	0.269186632815389
chr8	4239000	4240000	56	60	0.192034863734771	0.0978473233981454
chr8	4250000	4251000	46	68	1.51185745988736	0.553935605100532
chr8	4253000	4254000	84	40	3.82673962568505	1.05183893151962
chr8	4262000	4263000	56	50	0.155813131022269	0.160464672193246
chr8	4275000	4276000	66	66	0.0643772932743883	0
chr8	4313000	4314000	48	56	0.422832237972686	0.218180170049533
chr8	4489000	4490000	26	78	6.96508599049869	1.54889324601363
chr8	4585000	4586000	56	44	0.497247414461359	0.341036917835067
chr8	4586000	4587000	166	96	4.2641275593515	0.783791450286924
chr8	4587000	4588000	110	70	2.23855532006969	0.644668746845424
chr8	4588000	4589000	46	60	0.839033508899676	0.376148485885249
chr8	4613000	4614000	48	78	2.36468551795318	0.689070904061895
chr8	4677000	4678000	274	262	0.0472299984876646	0.0643688191197196
chr8	4678000	4679000	230	164	2.53623170655407	0.485426827170241
chr8	4708000	4709000	72	56	0.601378170255251	0.356934544715276
chr8	4728000	4729000	70	74	0.209235435640915	0.0790715709911982
chr3	30694882	30695882	44	58	0.862448201506832	0.390789953032167
chr3	30695882	30696882	40	60	1.45211375283014	0.573185332944803
chr3	30723882	30724882	98	60	2.2811104654608	0.698619282516723
chr3	30724882	30725882	148	116	1.0159536242735	0.348803800878756
chr3	30791882	30792882	82	60	0.956281012785665	0.444302093784038
chr3	30792882	30793882	132	136	0.203873818960673	0.0427496474593365
chr3	30854882	30855882	50	50	0.0359998594014151	0
chr3	30855882	30856882	74	64	0.258487000736661	0.206450877467426
chr3	30968882	30969882	66	54	0.439893830235786	0.284729476933112
chr3	30994882	30995882	100	102	0.139443795497582	0.0282890444314239
chr3	31056882	31057882	42	62	1.40865696601558	0.551015168797819
chr3	31070882	31071882	76	52	1.20079466329241	0.538866086131702
chr3	31074882	31075882	68	54	0.554205809427849	0.327164743253509
chr3	31125882	31126882	66	44	1.24639917982579	0.574236094128097
chr3	31132882	31133882	76	40	2.81401043125303	0.909234536076817
chr3	31133882	31134882	100	88	0.252080683528076	0.182478051785397
chr3	31441882	31442882	108	18	15.6553797377884	2.52025681133334
chr3	32034882	32035882	74	38	2.9028374903763	0.943416471633632
chr3	32508882	32509882	120	114	0.0476187854205896	0.0733731863302198
chr3	32509882	32510882	118	160	2.24277304227794	0.436099114806673
chr3	32510882	32511882	72	80	0.379101955026978	0.150025444004607
chr3	32531882	32532882	80	64	0.554768502649881	0.31748218985617
chr3	32532882	32533882	62	44	0.918499591436073	0.485426827170242
chr3	32707882	32708882	144	176	1.41334055192814	0.287696460068063
chr3	32708882	32709882	106	120	0.588179396639184	0.177396250873448
chr3	32735882	32736882	136	182	2.37639219731569	0.417667755323516
chr3	32736882	32737882	86	46	2.92303807868795	0.88835464417109
chr3	33798882	33799882	94	70	0.994928103863573	0.420108488826266
chr3	33799882	33800882	152	100	2.52436205479803	0.599176359940858
chr3	33915882	33916882	72	56	0.601378170255251	0.356934544715276
chr3	34018882	34019882	90	58	1.77248746412595	0.625151590836855
chr3	34079882	34080882	42	60	1.22538396637289	0.504472582860789
chr9	24477735	24478735	96	52	3.15444678521599	0.871992387623929
chr9	24487735	24488735	50	68	1.0979874108517	0.436099114806674
chr9	24489735	24490735	72	42	2.063655675019	0.76355980417792
chr9	24490735	24491735	76	36	3.52132608512957	1.05733317506595
chr9	24502735	24503735	74	46	1.75303737422135	0.674229838818243
chr9	24503735	24504735	70	36	2.74736861840451	0.940293753875732
chr9	24761735	24762735	48	60	0.676088625512846	0.316027493447678
chr9	24762735	24763735	64	60	0.0322260345050224	0.0916304754655677
chr9	24763735	24764735	54	64	0.506994403730794	0.241008099503794
chr9	24764735	24765735	46	64	1.15748958372628	0.467778961350817
chr9	24769735	24770735	66	60	0.102718134255917	0.135351852894885
chr9	24773735	24774735	140	116	0.629052050035757	0.269186632815389
chr9	24774735	24775735	74	62	0.356144173402515	0.251538766995964
chr9	24775735	24776735	62	92	2.01121582361174	0.561878887608114
chr9	24776735	24777735	68	92	1.40261567470071	0.430634354329862
chr9	24777735	24778735	58	44	0.62786781150488	0.390789953032167
chr9	24818735	24819735	54	46	0.260038090304203	0.226770861847022
chr9	24930735	24931735	92	56	2.18709237016186	0.70626879694329
chr9	24931735	24932735	70	48	1.17994422004953	0.535037275389474
chr9	25150735	25151735	92	80	0.30675942502985	0.199308808223407
chr9	25151735	25152735	122	140	0.758563052245897	0.197036847059554
chr9	25250735	25251735	48	68	1.29489074958384	0.493814612662961
chr9	25251735	25252735	60	112	4.47839002140055	0.889441624852301
chr9	25339735	25340735	100	42	5.52876474203416	1.2319467280497
chr9	25340735	25341735	128	48	8.42101214525342	1.39651741130805
chr9	25480735	25481735	58	58	0.0333558290144467	0
chr9	25500735	25501735	108	112	0.195759412533073	0.0519946376382618
chr9	25501735	25502735	44	62	1.19027535462578	0.485426827170242
chr9	25578735	25579735	76	72	0.0293945504190711	0.0769619818148835
chr9	26998735	26999735	66	78	0.612844495566595	0.237691557719331
chr9	26999735	27000735	74	114	2.77366023605542	0.616671360448494
chr9	27029735	27030735	50	78	2.09857201087897	0.631355406205608
chr9	27883735	27884735	76	76	0.059836556270009	0
chr9	27884735	27885735	230	194	0.797797952620814	0.244418727666447
chr9	27885735	27886735	94	94	0.082367682304507	0
chr6	117840528	117841528	86	106	1.01187976284542	0.298523490552419
chr6	117841528	117842528	62	58	0.0676438383475531	0.0946368741380752
chr6	117857528	117858528	72	50	1.14977978603382	0.517399216908522
chr6	117858528	117859528	74	36	3.25635741772985	1.01936532486693
chr6	117878528	117879528	106	86	0.605363596969258	0.298523490552419
chr6	117879528	117880528	164	160	0.0196622919188086	0.0354053361311992
chr6	117890528	117891528	54	60	0.290535479522586	0.149377624038227
chr6	117891528	117892528	52	66	0.777273936580798	0.338168735894573
chr6	117905528	117906528	134	172	1.79054950869887	0.357812630585894
chr6	117906528	117907528	190	174	0.221388602347651	0.12621771620342
chr6	117907528	117908528	182	170	0.125326259151016	0.0978473233981445
chr6	117908528	117909528	92	80	0.30675942502985	0.199308808223407
chr6	117916528	117917528	152	186	1.4712895951238	0.289506617194984
chr6	117917528	117918528	48	60	0.676088625512846	0.316027493447678
chr6	117920528	117921528	78	52	1.36414379507039	0.575860293613904
chr6	117931528	117932528	54	64	0.506994403730794	0.241008099503794
chr6	117935528	117936528	70	42	1.85621452229284	0.723482364802584
chr6	117941528	117942528	58	80	1.38659737616133	0.457206953522783
chr6	117947528	117948528	62	92	2.01121582361174	0.561878887608114
chr6	117948528	117949528	62	80	1.02952302292229	0.362570079384708
chr6	117956528	117957528	22	80	8.74334529768502	1.81628804682761
chr6	118064528	118065528	54	68	0.759081967354793	0.327164743253509
chr6	118065528	118066528	182	206	0.893398028686191	0.177787119215282
chr6	118066528	118067528	168	186	0.654701995409887	0.146015023605452
chr6	118067528	118068528	56	46	0.367137629652558	0.278301162487104
chr6	118138528	118139528	80	78	0	0.0360692547075212
chr6	118179528	118180528	28	76	6.00432007287683	1.40880554556733
chr6	118418528	118419528	64	62	0	0.0450878895285376
chr6	118419528	118420528	68	78	0.493213287115823	0.195256291398934
chr6	118438528	118439528	44	134	11.7811527170064	1.58496250072116
chr6	118454528	118455528	42	58	1.05156694765181	0.456378294659744
chr6	118457528	118458528	60	84	1.52089696973175	0.478653598574815
chr6	118458528	118459528	50	62	0.65930318565599	0.304854581528422
chr6	118462528	118463528	52	90	3.1262220499356	0.779874185635498
chr6	118463528	118464528	48	60	0.676088625512846	0.316027493447678
chr6	118561528	118562528	42	62	1.40865696601558	0.551015168797819
chr6	118593528	118594528	56	60	0.192034863734771	0.0978473233981454
chr6	118769528	118770528	44	108	7.25542130087226	1.27633122844725
chr6	118770528	118771528	44	104	6.61662877225539	1.22239242133645
chr6	119381528	119382528	98	134	1.98724043730366	0.447458976971221
chr6	119382528	119383528	126	168	2.14290487988722	0.412194749510019
chr6	119387528	119388528	52	82	2.24993524321729	0.647118976783726
chr6	119478528	119479528	134	128	0.0219316089815724	0.0655883416275769
chr6	119847528	119848528	56	62	0.284462660498975	0.144389909335175
chr6	119901528	119902528	92	120	1.4800834161761	0.379704426166564
chr6	119902528	119903528	92	106	0.642953536033254	0.202308175293116
chr6	120037528	120038528	64	66	0.138709110143834	0.0437213774293177
chr6	120038528	120039528	92	64	1.34534404966864	0.516790998079577
chr6	120047528	120048528	48	58	0.544580007657513	0.267933205246633
chr6	120063528	120064528	46	56	0.558769827739504	0.278301162487104
chr6	120064528	120065528	60	108	3.98865695638568	0.837446987214039
chr6	120065528	120066528	58	110	4.57428846016639	0.911772816988265
chr6	120083528	120084528	48	58	0.544580007657513	0.267933205246633
chr6	120174528	120175528	48	66	1.12679423679487	0.451379346342564
chr6	120180528	120181528	64	74	0.511586523560869	0.206450877467426
chr6	120184528	120185528	108	42	6.74901530952517	1.34191957007483
chr6	120188528	120189528	100	94	0.0526325039119514	0.0883558744208468
chr6	120192528	120193528	54	52	0	0.0534392589614612
chr6	120193528	120194528	80	72	0.164053222377267	0.150025444004607
chr6	120194528	120195528	62	56	0.146393022152976	0.144389909335175
chr6	120205528	120206528	56	52	0.0716558894373757	0.104969559601543
chr6	120225528	120226528	78	82	0.196883883497563	0.0712586831698214
chr6	120226528	120227528	80	94	0.647789800965074	0.230005605446324
chr6	120227528	120228528	62	42	1.1095766701638	0.551015168797819
chr6	120228528	120229528	60	42	0.945277507055326	0.504472582860789
chr6	120232528	120233528	116	112	0	0.0501857571682169
chr6	120233528	120234528	70	62	0.178109537321115	0.172467196004765
chr6	120236528	120237528	98	64	1.83212551364803	0.606988807051155
chr6	120237528	120238528	66	56	0.278716202798596	0.233199176293031
chr6	120264528	120265528	60	70	0.531799775692291	0.219009781941796
chr6	120293528	120294528	64	62	0	0.0450878895285376
chr6	120294528	120295528	100	114	0.610209707336304	0.18727856819258
chr6	120306528	120307528	52	72	1.31331014468019	0.461904104316819
chr6	120307528	120308528	50	114	6.75198910486166	1.17306470897288
chr6	120308528	120309528	38	96	6.82927840926107	1.31451062332488
chr6	120324528	120325528	58	52	0.152490596884468	0.154722594798643
chr6	120329528	120330528	82	60	0.956281012785665	0.444302093784038
chr6	120330528	120331528	76	80	0.199787627404686	0.0730634621897233
chr6	120359528	120360528	50	54	0.204649873304088	0.108934371553165
chr6	120363528	120364528	148	158	0.37314058087944	0.0937144348221945
chr6	120364528	120365528	78	80	0.124633182785092	0.0360692547075212
chr6	120462528	120463528	58	80	1.38659737616133	0.457206953522783
chr6	120463528	120464528	50	58	0.412711194020076	0.210217707390346
chr6	120530528	120531528	62	50	0.460695974730862	0.304854581528422
chr6	120538528	120539528	88	80	0.154754603153641	0.135883428081773
chr6	120539528	120540528	92	80	0.30675942502985	0.199308808223407
chr6	120540528	120541528	98	92	0.053216905824772	0.0901978089715785
chr6	120541528	120542528	104	144	2.2852283925602	0.465663572348812
chr6	120580528	120581528	86	78	0.156944674868692	0.139162747671625
chr6	120603528	120604528	80	58	0.976803981034164	0.457206953522783
chr6	120604528	120605528	62	56	0.146393022152976	0.144389909335175
chr6	120614528	120615528	42	68	2.01188453665889	0.682259702076071
chr6	120615528	120616528	66	58	0.18471664865584	0.183446141095931
chr6	120616528	120617528	68	84	0.840590654055927	0.300866479359533
chr6	120617528	120618528	50	50	0.0359998594014151	0
chr6	120618528	120619528	108	70	2.06260530722423	0.618437205272244
chr6	120619528	120620528	172	144	0.666033467039625	0.25471913762179
chr6	120620528	120621528	78	100	1.14441955543837	0.354430734574692
chr6	120664528	120665528	66	54	0.439893830235786	0.284729476933112
chr6	120665528	120666528	162	156	0	0.0541074053394501
chr6	120666528	120667528	64	44	1.07793947599857	0.53051471669878
chr6	120748528	120749528	40	60	1.45211375283014	0.573185332944803
chr6	120784528	120785528	132	78	3.2753362922878	0.751501687324087
chr6	120785528	120786528	76	34	3.92023909637317	1.13750352374993
chr6	120821528	120822528	56	54	0	0.0515303006400814
chr6	120822528	120823528	54	52	0	0.0534392589614612
chr6	120835528	120836528	98	108	0.437106464090345	0.138827704697317
chr6	120903528	120904528	48	52	0.209380799963202	0.11321061044799
chr6	120916528	120917528	64	38	1.76269431727208	0.736965594166206
chr6	121109528	121110528	132	146	0.552171787294209	0.144389909335175
chr6	121129528	121130528	48	52	0.209380799963202	0.11321061044799
chr6	121149528	121150528	82	60	0.956281012785665	0.444302093784038
chr6	121155528	121156528	58	84	1.72904139944152	0.52674788677586
chr6	121156528	121157528	44	56	0.713130132817127	0.341036917835067
chr6	121176528	121177528	106	80	0.972971163904819	0.401616983516522
chr6	121177528	121178528	76	74	0	0.0379678501990206
chr6	4971147	4972147	62	64	0.141093155724452	0.0450878895285376
chr6	5017147	5018147	44	64	1.36816371788476	0.53051471669878
chr6	5018147	5019147	98	112	0.618010644505548	0.190822342335578
chr6	5019147	5020147	236	214	0.293010300540659	0.140550399308799
chr6	5020147	5021147	64	84	1.15192643079754	0.387023123109247
chr6	5032147	5033147	150	122	0.787514752288415	0.295890233985839
chr6	5033147	5034147	122	146	1.05946425568167	0.257157839497125
chr6	5300147	5301147	80	62	0.68180719166166	0.362570079384708
chr6	5379147	5380147	62	38	1.55935899931839	0.691877704637668
chr6	5381147	5382147	86	68	0.643991656563123	0.334419039070559
chr6	5382147	5383147	154	136	0.351004065818203	0.178092322313711
chr6	5384147	5385147	64	42	1.28314169921387	0.596103058326357
chr6	5385147	5386147	54	64	0.506994403730794	0.241008099503794
chr6	6197147	6198147	96	82	0.386408011725375	0.224873410840203
chr6	6198147	6199147	70	66	0.0307183798956843	0.0836579290469102
chr6	6199147	6200147	56	70	0.809211251697057	0.316857105339941
chr6	6200147	6201147	68	114	3.46044440883346	0.736965594166206
chr6	6208147	6209147	52	68	0.919803347177594	0.38060400221497
chr6	6212147	6213147	48	62	0.817128603007259	0.362570079384708
chr6	7692147	7693147	68	88	1.1079238043245	0.367208974188229
chr6	7693147	7694147	58	50	0.248006243357173	0.210217707390346
chr6	7844147	7845147	58	58	0.0333558290144467	0
chr6	8025147	8026147	46	58	0.693990066818156	0.328054197684204
chr6	8209147	8210147	72	70	0	0.0400774393753354
chr6	8508147	8509147	58	50	0.248006243357173	0.210217707390346
chr4	34582029	34583029	100	38	6.47280547257912	1.37280926388955
chr4	34687029	34688029	62	46	0.747678674945422	0.422691071822279
chr4	34771029	34772029	106	104	0.0245496431586226	0.0272214687350241
chr4	34777029	34778029	68	48	1.02075915557786	0.493814612662961
chr4	34778029	34779029	92	52	2.71069939082574	0.811238356544832
chr4	34842029	34843029	66	36	2.26833109757776	0.856635824828822
chr4	34843029	34844029	64	48	0.728317002801483	0.407657968913246
chr4	34882029	34883029	100	132	1.67027842505381	0.397070952749395
chr4	34883029	34884029	92	78	0.39825682351912	0.235378062930928
chr4	34886029	34887029	200	164	0.935114538245459	0.284729476933112
chr4	34887029	34888029	96	110	0.62605959365137	0.194503024162978
chr4	34909029	34910029	72	34	3.36729755740715	1.06054154193505
chr4	34910029	34911029	188	124	3.00339357279158	0.596458139558986
chr4	34911029	34912029	138	82	3.36383573224124	0.743901641376583
chr4	34995029	34996029	60	44	0.768378264702344	0.438884241233212
chr4	34996029	34997029	112	100	0.234368812776248	0.161967479663393
chr4	35014029	35015029	54	68	0.759081967354793	0.327164743253509
chr4	35015029	35016029	72	108	2.34843926829998	0.578359765896908
chr4	35028029	35029029	76	70	0.094691966435556	0.117039421190219
chr4	35034029	35035029	114	84	1.19134722474355	0.436099114806673
chr4	35035029	35036029	76	64	0.349626308920763	0.244418727666447
chr4	35096029	35097029	52	82	2.24993524321729	0.647118976783726
chr4	35097029	35098029	46	60	0.839033508899676	0.376148485885249
chr4	35098029	35099029	66	74	0.39915090686023	0.162729500038108
chr4	35099029	35100029	104	120	0.689894458622226	0.204617719608472
chr4	35100029	35101029	88	70	0.632508226812993	0.325986311461715
chr4	35112029	35113029	130	102	0.938032429910742	0.346922474354232
chr4	35113029	35114029	158	134	0.574190980080064	0.236067358233525
chr4	35117029	35118029	90	86	0.0268413733906817	0.0648511443499684
chr4	35118029	35119029	84	82	0	0.0343515047907772
chr4	35119029	35120029	50	50	0.0359998594014151	0
chr4	35135029	35136029	54	124	7.35163704364303	1.18442457113743
chr4	35136029	35137029	48	188	21.2104924062776	1.94753258010586
chr4	35145029	35146029	92	82	0.224400220729865	0.164119379761106
chr4	35146029	35147029	154	124	0.873640038133107	0.310340120612151
chr4	35155029	35156029	106	106	0.077323604446769	0
chr4	35156029	35157029	158	190	1.32630678389038	0.264545872751393
chr4	35157029	35158029	154	160	0.271434834488783	0.0547924728403793
chr4	35225029	35226029	114	144	1.46493618872838	0.33441903907056
chr4	35226029	35227029	86	134	3.25380082107661	0.633872101202103
chr11	26592735	26593735	68	78	0.493213287115823	0.195256291398934
chr11	26593735	26594735	112	116	0.191755420130296	0.0501857571682169
chr11	27221735	27222735	56	78	1.41777340871917	0.470890734012362
chr11	27412735	27413735	48	58	0.544580007657513	0.267933205246633
chr11	29129735	29130735	74	44	2.00448392425856	0.736965594166206
chr11	29130735	29131735	60	60	0.0327771106051785	0
chr5	92674793	92675793	78	78	0.0590311884316744	0
chr5	92682793	92683793	86	88	0.118162903761187	0.0327899351176697
chr5	92727793	92728793	48	64	0.96745089880269	0.407657968913246
chr5	92729793	92730793	80	68	0.337475803886338	0.231325546106455
chr5	92761793	92762793	130	72	3.87655625658418	0.843598442657433
chr5	92762793	92763793	136	84	2.93198225906804	0.688641146822825
chr5	92763793	92764793	74	32	4.05754865091448	1.18442457113743
chr5	92769793	92770793	64	42	1.28314169921387	0.596103058326357
chr5	92770793	92771793	80	50	1.75619028565684	0.667424660913129
chr5	92772793	92773793	106	108	0.135067293446084	0.0267173383757795
chr5	92773793	92774793	102	100	0.0250328165533315	0.0282890444314239
chr5	92797793	92798793	86	74	0.321163041860379	0.214124805352848
chr5	92798793	92799793	112	102	0.166261134006761	0.133678435231969
chr5	92799793	92800793	110	70	2.23855532006969	0.644668746845424
chr5	92805793	92806793	50	50	0.0359998594014151	0
chr5	92806793	92807793	54	56	0.11069240608312	0.0515303006400814
chr5	92807793	92808793	122	46	7.97032632540471	1.3879256536616
chr5	92808793	92809793	104	86	0.509013404715955	0.271302021817395
chr5	92809793	92810793	64	62	0	0.0450878895285376
chr5	92811793	92812793	70	40	2.12701977983184	0.792195114886598
chr5	92823793	92824793	80	54	1.33231707291179	0.558490289359964
chr5	92824793	92825793	80	46	2.25729408174493	0.785261151206987
chr5	92847793	92848793	78	66	0.343410870481716	0.237691557719331
chr5	92848793	92849793	196	58	17.1497120240172	1.73940877009453
chr5	92876793	92877793	74	34	3.64043367402403	1.09953567355091
chr5	92888793	92889793	130	86	2.19477042692911	0.590479505688722
chr5	92889793	92890793	68	50	0.84820267648299	0.436099114806674
chr5	92890793	92891793	54	52	0	0.0534392589614612
chr5	92897793	92898793	100	84	0.424431604178066	0.248820546614093
chr5	92898793	92899793	58	44	0.62786781150488	0.390789953032167
chr5	92910793	92911793	66	42	1.4656485592952	0.639824435755674
chr5	92913793	92914793	66	82	0.856598310177386	0.308950240889152
chr5	92914793	92915793	90	60	1.56497013934409	0.57705730263581
chr5	92916793	92917793	42	58	1.05156694765181	0.456378294659744
chr5	92940793	92941793	68	36	2.50394662692912	0.899071091149219
chr5	92941793	92942793	112	66	2.9089477037904	0.754089771957416
chr5	92942793	92943793	110	84	0.943234486486162	0.385024930212404
chr5	92991793	92992793	56	50	0.155813131022269	0.160464672193246
chr5	92992793	92993793	52	50	0	0.0554951125917036
chr5	93005793	93006793	60	66	0.320896467532798	0.135351852894885
chr5	93017793	93018793	114	128	0.561634538529924	0.165737204478879
chr5	93018793	93019793	88	80	0.154754603153641	0.135883428081773
chr5	93044793	93045793	50	50	0.0359998594014151	0
chr5	93092793	93093793	150	150	0.0875718512527283	0
chr5	93093793	93094793	100	98	0.0252844107967525	0.0288548626721852
chr5	93205793	93206793	102	104	0.137943377305317	0.0277449904829039
chr5	93206793	93207793	98	94	0	0.0595010117486616
chr5	93250793	93251793	74	64	0.258487000736661	0.206450877467426
chr5	93264793	93265793	48	52	0.209380799963202	0.11321061044799
chr5	93265793	93266793	90	70	0.746592311901653	0.358047520694014
chr5	93266793	93267793	78	86	0.361459565389025	0.139162747671625
chr5	93295793	93296793	58	78	1.22636945627754	0.421137698815262
